,ID,GeneID,geneSymbol,chr,strand,exonStart_0base,exonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID.1,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference,cell_line,RBP,alt_splice_type
110,27601,ENSG00000090621.13,PABPC4,chr1,-,39569594,39569689,39568697,39568939,39569862,39570002,27601,"565,490","0,0","583,589","0,1",194,99,1.0,1.0,"1.0,1.0","1.0,0.997",0.002,HepG2,CKAP4,SE
111,25462,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,25462,"207,136","9,3","89,144","5,8",186,99,0.285374309127,1.0,"0.924,0.96","0.905,0.905",0.037,HepG2,SUGP2,SE
112,25463,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,25463,"95,49","7,2","34,72","3,2",186,99,0.465154637003,1.0,"0.878,0.929","0.858,0.95",-0.0,HepG2,SUGP2,SE
113,25464,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,25464,"469,433","4,3","218,340","1,4",187,99,0.94679679854,1.0,"0.984,0.987","0.991,0.978",0.001,HepG2,SUGP2,SE
114,25465,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,25465,"252,228","4,3","135,178","1,4",172,99,0.904872759416,1.0,"0.973,0.978","0.987,0.962",0.001,HepG2,SUGP2,SE
115,25468,ENSG00000090621.13,PABPC4,chr1,-,39575758,39576223,39572392,39572586,39576551,39576790,25468,"217,230","2,0","78,144","1,0",198,99,1.0,1.0,"0.982,1.0","0.975,1.0",0.003,HepG2,SUGP2,SE
116,24116,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,24116,"58,38","22,15","2,3","0,10",186,99,0.768989156677,1.0,"0.584,0.574","1.0,0.138",0.01,HepG2,SF1,SE
117,24117,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,24117,"23,28","2,1","8,3","4,0",186,99,0.208368266361,0.8452009958446585,"0.86,0.937","0.516,1.0",0.141,HepG2,SF1,SE
118,24118,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,24118,"174,217","0,2","85,50","0,2",187,99,0.549080398163,1.0,"1.0,0.983","1.0,0.93",0.026,HepG2,SF1,SE
119,24119,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,24119,"59,82","0,2","44,19","0,2",172,99,0.52208931706,1.0,"1.0,0.959","1.0,0.845",0.057,HepG2,SF1,SE
120,24120,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,24120,"801,649","1,0","623,1075","0,0",198,99,1.0,1.0,"0.998,1.0","1.0,1.0",-0.001,HepG2,SF1,SE
121,24123,ENSG00000090621.13,PABPC4,chr1,-,39575758,39576223,39572392,39572586,39576551,39576790,24123,"227,225","1,0","146,96","0,0",198,99,1.0,1.0,"0.991,1.0","1.0,1.0",-0.004,HepG2,SF1,SE
122,24347,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,24347,"64,62","2,8","80,77","5,4",186,99,0.628439261845,1.0,"0.945,0.805","0.895,0.911",-0.028,HepG2,DDX21,SE
123,24348,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,24348,"33,34","0,4","51,47","3,0",186,99,0.495082348991,1.0,"1.0,0.819","0.9,1.0",-0.04,HepG2,DDX21,SE
124,24349,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,24349,"237,251","2,2","315,373","4,4",187,99,0.387079649431,1.0,"0.984,0.985","0.977,0.98",0.006,HepG2,DDX21,SE
125,24350,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,24350,"134,159","2,2","181,245","4,4",172,99,0.414060661553,1.0,"0.975,0.979","0.963,0.972",0.009,HepG2,DDX21,SE
126,24351,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,24351,"320,350","0,1","382,501","1,1",198,99,1.0,1.0,"1.0,0.994","0.995,0.996",0.001,HepG2,DDX21,SE
127,26692,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,26692,"145,168","1,3","273,123","3,5",186,99,0.290014284322,1.0,"0.987,0.968","0.98,0.929",0.023,HepG2,NOL12,SE
128,26693,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,26693,"83,104","0,0","108,46","3,4",186,99,0.00270845718272,0.0898258075679296,"1.0,1.0","0.95,0.86",0.095,HepG2,NOL12,SE
129,26694,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,26694,"437,410","3,11","948,541","7,3",187,99,0.0385521918397,0.4445704196690092,"0.987,0.952","0.986,0.99",-0.018,HepG2,NOL12,SE
130,26695,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,26695,"268,240","3,11","577,307","7,3",172,99,0.0404200338611,0.4563030554173587,"0.981,0.926","0.979,0.983",-0.027,HepG2,NOL12,SE
131,26696,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,26696,"593,531","0,0","1346,687","0,1",198,99,1.0,1.0,"1.0,1.0","1.0,0.997",0.002,HepG2,NOL12,SE
132,26698,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,26698,"2,0","249,253","2,2","573,316",198,99,1.0,1.0,"0.004,0.0","0.002,0.003",-0.001,HepG2,NOL12,SE
133,26699,ENSG00000090621.13,PABPC4,chr1,-,39575758,39576223,39572392,39572586,39576551,39576790,26699,"122,124","1,0","235,113","0,0",198,99,1.0,1.0,"0.984,1.0","1.0,1.0",-0.008,HepG2,NOL12,SE
134,26334,ENSG00000090621.13,PABPC4,chr1,-,39561684,39561787,39560815,39561122,39562072,39562203,26334,"756,813","0,2","1246,709","0,0",198,99,1.0,1.0,"1.0,0.995","1.0,1.0",-0.002,HepG2,EIF4G1,SE
135,26335,ENSG00000090621.13,PABPC4,chr1,-,39561727,39561787,39560815,39561122,39562072,39562203,26335,"167,149","0,2","277,147","0,0",159,99,1.0,1.0,"1.0,0.979","1.0,1.0",-0.01,HepG2,EIF4G1,SE
136,26336,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,26336,"89,130","5,3","273,123","3,5",186,99,0.318204436307,1.0,"0.905,0.958","0.98,0.929",-0.023,HepG2,EIF4G1,SE
137,26337,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,26337,"41,60","1,2","108,46","3,4",186,99,0.341072570823,1.0,"0.956,0.941","0.95,0.86",0.043,HepG2,EIF4G1,SE
138,26338,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,26338,"508,497","6,15","948,541","7,3",187,99,0.00257527320297,0.0918347536099548,"0.978,0.946","0.986,0.99",-0.026,HepG2,EIF4G1,SE
139,26339,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,26339,"310,303","6,15","577,307","7,3",172,99,0.00327597688705,0.1068404172492282,"0.967,0.921","0.979,0.983",-0.037,HepG2,EIF4G1,SE
140,26340,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,26340,"719,720","2,2","1346,687","0,1",198,99,1.0,1.0,"0.994,0.994","1.0,0.997",-0.004,HepG2,EIF4G1,SE
141,26342,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,26342,"0,1","306,329","2,2","573,316",198,99,1.0,1.0,"0.0,0.002","0.002,0.003",-0.002,HepG2,EIF4G1,SE
142,22727,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,22727,"53,35","2,8","2,3","0,10",186,99,0.276855142949,0.9833843456582264,"0.934,0.7","1.0,0.138",0.248,HepG2,SFPQ,SE
143,22728,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,22728,"51,25","7,0","8,3","4,0",186,99,0.430962891064,1.0,"0.795,1.0","0.516,1.0",0.139,HepG2,SFPQ,SE
144,22729,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,22729,"113,139","2,0","85,50","0,2",187,99,0.547337899922,1.0,"0.968,1.0","1.0,0.93",0.019,HepG2,SFPQ,SE
145,22730,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,22730,"55,42","2,0","44,19","0,2",172,99,0.400403067307,1.0,"0.941,1.0","1.0,0.845",0.048,HepG2,SFPQ,SE
146,24139,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,24139,"36,74","5,13","2,3","0,10",186,99,0.404194721757,1.0,"0.793,0.752","1.0,0.138",0.204,HepG2,RBM17,SE
147,24140,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,24140,"18,55","2,2","8,3","4,0",186,99,0.211061064387,0.8664163359492453,"0.827,0.936","0.516,1.0",0.123,HepG2,RBM17,SE
148,24141,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,24141,"198,240","1,2","85,50","0,2",187,99,0.5492917433,1.0,"0.991,0.985","1.0,0.93",0.023,HepG2,RBM17,SE
149,24142,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,24142,"62,103","1,2","44,19","0,2",172,99,0.762465649212,1.0,"0.973,0.967","1.0,0.845",0.047,HepG2,RBM17,SE
150,24143,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,24143,"817,860","0,8","623,1075","0,0",198,99,0.892784834267,1.0,"1.0,0.982","1.0,1.0",-0.009,HepG2,RBM17,SE
151,26201,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,26201,"148,132","4,5","273,123","3,5",186,99,0.386311287878,1.0,"0.952,0.934","0.98,0.929",-0.011,HepG2,EIF4G2,SE
152,26202,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,26202,"69,56","2,1","108,46","3,4",186,99,0.211530994722,1.0,"0.948,0.968","0.95,0.86",0.053,HepG2,EIF4G2,SE
153,26203,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,26203,"447,422","7,3","948,541","7,3",187,99,0.295987327332,1.0,"0.971,0.987","0.986,0.99",-0.009,HepG2,EIF4G2,SE
154,26204,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,26204,"247,230","7,3","577,307","7,3",172,99,0.234072471924,1.0,"0.953,0.978","0.979,0.983",-0.015,HepG2,EIF4G2,SE
155,26205,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,26205,"506,559","0,0","1346,687","0,1",198,99,1.0,1.0,"1.0,1.0","1.0,0.997",0.002,HepG2,EIF4G2,SE
156,26207,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,26207,"0,0","218,208","2,2","573,316",198,99,1.0,1.0,"0.0,0.0","0.002,0.003",-0.003,HepG2,EIF4G2,SE
157,25804,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562380,39562072,39562203,39563613,39563741,25804,"49,50","0,1","57,74","0,0",157,99,1.0,1.0,"1.0,0.969","1.0,1.0",-0.016,HepG2,KRR1,SE
158,25805,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562416,39562072,39562203,39563613,39563741,25805,"113,138","0,1","137,205","0,0",193,99,1.0,1.0,"1.0,0.986","1.0,1.0",-0.007,HepG2,KRR1,SE
159,25806,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,25806,"79,88","7,4","89,144","5,8",186,99,0.763958858695,1.0,"0.857,0.921","0.905,0.905",-0.016,HepG2,KRR1,SE
160,25807,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,25807,"32,38","2,1","34,72","3,2",186,99,0.835157280659,1.0,"0.895,0.953","0.858,0.95",0.02,HepG2,KRR1,SE
161,25808,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,25808,"229,265","3,3","218,340","1,4",187,99,0.597002595658,1.0,"0.976,0.979","0.991,0.978",-0.007,HepG2,KRR1,SE
162,25809,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,25809,"122,138","3,3","135,178","1,4",172,99,0.539621113352,1.0,"0.959,0.964","0.987,0.962",-0.013,HepG2,KRR1,SE
163,25810,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,25810,"389,526","1,0","501,500","0,0",198,99,1.0,1.0,"0.995,1.0","1.0,1.0",-0.002,HepG2,KRR1,SE
164,25811,ENSG00000090621.13,PABPC4,chr1,-,39568801,39568939,39567750,39567846,39569594,39569689,25811,"790,1292","1,0","903,697","0,0",198,99,1.0,1.0,"0.997,1.0","1.0,1.0",-0.002,HepG2,KRR1,SE
165,25813,ENSG00000090621.13,PABPC4,chr1,-,39571096,39571349,39569862,39570002,39572392,39572586,25813,"180,266","1,0","218,206","0,0",198,99,1.0,1.0,"0.989,1.0","1.0,1.0",-0.006,HepG2,KRR1,SE
166,25814,ENSG00000090621.13,PABPC4,chr1,-,39571233,39571349,39569862,39570002,39572392,39572484,25814,"293,400","1,0","340,316","0,0",198,99,1.0,1.0,"0.993,1.0","1.0,1.0",-0.004,HepG2,KRR1,SE
167,25816,ENSG00000090621.13,PABPC4,chr1,-,39575758,39576223,39572392,39572586,39576551,39576790,25816,"122,149","0,0","78,144","1,0",198,99,1.0,1.0,"1.0,1.0","0.975,1.0",0.012,HepG2,KRR1,SE
168,26061,ENSG00000090621.13,PABPC4,chr1,-,39561684,39561787,39560815,39561122,39562072,39562203,26061,"326,309","0,0","678,524","0,2",198,99,1.0,1.0,"1.0,1.0","1.0,0.992",0.004,HepG2,RBM25,SE
169,26062,ENSG00000090621.13,PABPC4,chr1,-,39561727,39561787,39560815,39561122,39562072,39562203,26062,"79,66","0,0","169,131","0,2",159,99,1.0,1.0,"1.0,1.0","1.0,0.976",0.012,HepG2,RBM25,SE
170,26063,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,26063,"139,167","0,2","250,224","6,9",186,99,0.00230061856394,0.0386111369032041,"1.0,0.978","0.957,0.93",0.045,HepG2,RBM25,SE
171,26064,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,26064,"65,87","0,2","107,110","3,2",186,99,0.204189813323,0.8954393589037305,"1.0,0.959","0.95,0.967",0.021,HepG2,RBM25,SE
172,26065,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,26065,"321,351","10,6","686,518","4,2",187,99,0.000683562237343,0.0159299413258254,"0.944,0.969","0.989,0.993",-0.035,HepG2,RBM25,SE
173,26066,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,26066,"159,172","10,6","374,262","4,2",172,99,0.000253452126937,0.0076306387729035,"0.901,0.943","0.982,0.987",-0.062,HepG2,RBM25,SE
174,26067,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,26067,"395,415","0,3","799,615","0,0",198,99,1.0,1.0,"1.0,0.986","1.0,1.0",-0.007,HepG2,RBM25,SE
175,26069,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,26069,"0,0","175,205","2,0","317,251",198,99,1.0,1.0,"0.0,0.0","0.003,0.0",-0.002,HepG2,RBM25,SE
176,23653,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,23653,"196,189","0,2","109,132","4,1",186,99,0.166923161236,1.0,"1.0,0.981","0.936,0.986",0.029,HepG2,HNRNPAB,SE
177,23654,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,23654,"81,71","1,1","40,40","1,2",186,99,0.263474772782,1.0,"0.977,0.974","0.955,0.914",0.041,HepG2,HNRNPAB,SE
178,23655,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,23655,"380,408","2,5","405,401","3,4",187,99,0.939505109914,1.0,"0.99,0.977","0.986,0.982",-0.0,HepG2,HNRNPAB,SE
179,23656,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,23656,"207,203","2,5","220,223","3,4",172,99,0.927583900838,1.0,"0.983,0.959","0.977,0.97",-0.003,HepG2,HNRNPAB,SE
180,23657,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,23657,"439,450","0,2","508,434","0,0",198,99,1.0,1.0,"1.0,0.991","1.0,1.0",-0.004,HepG2,HNRNPAB,SE
181,23658,ENSG00000090621.13,PABPC4,chr1,-,39568801,39568939,39567750,39567846,39569594,39569689,23658,"554,502","1,0","650,514","0,0",198,99,1.0,1.0,"0.996,1.0","1.0,1.0",-0.002,HepG2,HNRNPAB,SE
182,24241,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,24241,"36,29","3,7","32,50","13,13",186,99,0.078960082689,0.5090264848608136,"0.865,0.688","0.567,0.672",0.157,HepG2,HNRNPLL,SE
183,24242,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,24242,"14,15","0,2","21,27","0,6",186,99,0.104131953452,0.6079982396533615,"1.0,0.8","1.0,0.705",0.047,HepG2,HNRNPLL,SE
184,24243,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,24243,"123,131","1,1","228,197","0,0",187,99,1.0,1.0,"0.985,0.986","1.0,1.0",-0.014,HepG2,HNRNPLL,SE
185,24244,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,24244,"56,74","1,1","99,97","0,0",172,99,0.447736389707,1.0,"0.97,0.977","1.0,1.0",-0.026,HepG2,HNRNPLL,SE
186,24245,ENSG00000090621.13,PABPC4,chr1,-,39567750,39567846,39565105,39565378,39568801,39568856,24245,"876,628","0,0","1526,1861","2,0",195,99,1.0,1.0,"1.0,1.0","0.997,1.0",0.002,HepG2,HNRNPLL,SE
187,24247,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,24247,"0,2","115,101","0,0","185,205",198,99,1.0,1.0,"0.0,0.01","0.0,0.0",0.005,HepG2,HNRNPLL,SE
188,25806,ENSG00000090621.13,PABPC4,chr1,-,39561684,39561787,39560815,39561122,39562072,39562203,25806,"428,271","0,0","486,456","0,2",198,99,1.0,1.0,"1.0,1.0","1.0,0.991",0.004,HepG2,BCLAF1,SE
189,25807,ENSG00000090621.13,PABPC4,chr1,-,39561727,39561787,39560815,39561122,39562072,39562203,25807,"113,61","0,0","102,112","0,2",159,99,1.0,1.0,"1.0,1.0","1.0,0.972",0.014,HepG2,BCLAF1,SE
190,25808,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,25808,"147,101","4,5","108,166","4,5",186,99,0.852157481299,1.0,"0.951,0.915","0.935,0.946",-0.007,HepG2,BCLAF1,SE
191,25809,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,25809,"100,63","1,3","56,100","1,3",186,99,0.960907024019,1.0,"0.982,0.918","0.968,0.947",-0.008,HepG2,BCLAF1,SE
192,25810,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,25810,"510,314","4,3","445,492","7,3",187,99,0.578684991269,1.0,"0.985,0.982","0.971,0.989",0.004,HepG2,BCLAF1,SE
193,25811,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,25811,"246,171","4,3","225,235","7,3",172,99,0.53991877871,1.0,"0.973,0.97","0.949,0.978",0.008,HepG2,BCLAF1,SE
194,25812,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,25812,"505,353","0,0","529,522","1,0",198,99,1.0,1.0,"1.0,1.0","0.996,1.0",0.002,HepG2,BCLAF1,SE
195,25814,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,25814,"0,1","224,132","0,0","279,268",198,99,1.0,1.0,"0.0,0.004","0.0,0.0",0.002,HepG2,BCLAF1,SE
196,25815,ENSG00000090621.13,PABPC4,chr1,-,39575758,39576223,39572392,39572586,39576551,39576790,25815,"112,85","1,0","104,130","0,0",198,99,1.0,1.0,"0.982,1.0","1.0,1.0",-0.009,HepG2,BCLAF1,SE
197,26946,ENSG00000090621.13,PABPC4,chr1,-,39561684,39561787,39560815,39561122,39562072,39562203,26946,"476,450","0,0","502,464","0,1",198,99,1.0,1.0,"1.0,1.0","1.0,0.996",0.002,HepG2,ZNF622,SE
198,26947,ENSG00000090621.13,PABPC4,chr1,-,39561727,39561787,39560815,39561122,39562072,39562203,26947,"137,136","0,0","115,121","0,1",159,99,1.0,1.0,"1.0,1.0","1.0,0.987",0.006,HepG2,ZNF622,SE
199,26948,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,26948,"118,106","22,33","126,87","19,14",186,99,0.0887773786904,0.6766485826337504,"0.741,0.631","0.779,0.768",-0.088,HepG2,ZNF622,SE
200,26949,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,26949,"63,73","7,10","71,65","9,6",186,99,0.734951223935,1.0,"0.827,0.795","0.808,0.852",-0.019,HepG2,ZNF622,SE
201,26950,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,26950,"275,309","0,1","311,342","4,2",187,99,0.720587051661,1.0,"1.0,0.994","0.976,0.989",0.015,HepG2,ZNF622,SE
202,26951,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,26951,"141,164","0,1","175,187","4,2",172,99,0.260838959172,1.0,"1.0,0.99","0.962,0.982",0.023,HepG2,ZNF622,SE
203,26952,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,26952,"522,631","2,0","616,620","1,0",198,99,1.0,1.0,"0.992,1.0","0.997,1.0",-0.002,HepG2,ZNF622,SE
204,26953,ENSG00000090621.13,PABPC4,chr1,-,39569594,39569689,39568697,39568939,39569862,39570002,26953,"964,1033","0,0","988,992","1,0",194,99,1.0,1.0,"1.0,1.0","0.998,1.0",0.001,HepG2,ZNF622,SE
205,23963,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,23963,"88,68","4,2","80,77","5,4",186,99,0.391991401928,1.0,"0.921,0.948","0.895,0.911",0.031,HepG2,AGO1,SE
206,23964,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,23964,"26,22","0,0","51,47","3,0",186,99,0.652356331329,1.0,"1.0,1.0","0.9,1.0",0.05,HepG2,AGO1,SE
207,23965,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,23965,"354,325","1,7","315,373","4,4",187,99,0.960462395978,1.0,"0.995,0.961","0.977,0.98",-0.0,HepG2,AGO1,SE
208,23966,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,23966,"210,184","1,7","181,245","4,4",172,99,0.84528915397,1.0,"0.992,0.938","0.963,0.972",-0.003,HepG2,AGO1,SE
209,23967,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,23967,"525,468","4,0","382,501","1,1",198,99,1.0,1.0,"0.985,1.0","0.995,0.996",-0.003,HepG2,AGO1,SE
210,25092,ENSG00000090621.13,PABPC4,chr1,-,39561684,39561787,39560815,39561122,39562072,39562203,25092,"444,441","0,3","364,393","0,0",198,99,1.0,1.0,"1.0,0.987","1.0,1.0",-0.006,HepG2,PES1,SE
211,25093,ENSG00000090621.13,PABPC4,chr1,-,39561727,39561787,39560815,39561122,39562072,39562203,25093,"100,99","0,3","83,88","0,0",159,99,0.461767515846,1.0,"1.0,0.954","1.0,1.0",-0.023,HepG2,PES1,SE
212,25094,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562380,39562072,39562203,39563613,39563741,25094,"86,103","1,0","93,92","0,0",157,99,1.0,1.0,"0.982,1.0","1.0,1.0",-0.009,HepG2,PES1,SE
213,25095,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562416,39562072,39562203,39563613,39563741,25095,"205,266","1,0","265,262","0,0",193,99,1.0,1.0,"0.991,1.0","1.0,1.0",-0.004,HepG2,PES1,SE
214,25096,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,25096,"143,189","3,3","183,167","6,0",186,99,0.922252841623,1.0,"0.962,0.971","0.942,1.0",-0.005,HepG2,PES1,SE
215,25097,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,25097,"83,100","3,0","105,90","2,0",186,99,0.871348009172,1.0,"0.936,1.0","0.965,1.0",-0.014,HepG2,PES1,SE
216,25098,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,25098,"350,366","10,1","372,399","3,3",187,99,0.147909827959,0.9714755139957012,"0.949,0.995","0.985,0.986",-0.014,HepG2,PES1,SE
217,25099,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,25099,"199,200","10,1","228,206","3,3",172,99,0.15665442353,1.0,"0.92,0.991","0.978,0.975",-0.021,HepG2,PES1,SE
218,25100,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,25100,"436,491","0,0","500,494","0,3",198,99,1.0,1.0,"1.0,1.0","1.0,0.988",0.006,HepG2,PES1,SE
